NUM_POSTE;AN;MOIS;JOUR;HEURE;PAR_H;P;VT;DI;H;HO;RR;U;I5;RG;T;U8;U9;VX
78615002;2012;2;3;12;64;;14;;0;;0;39;-1.1;150;-3.5;0;0;7
78615002;2012;2;3;13;66;;15;;0;;0;36;0.2;150;-2.7;0;0;8
78615002;2012;2;3;14;54;;15;;0;;0;37;-0.3;134;-2.4;0;0;7
78615002;2012;2;3;15;42;;15;;0;;0;39;-1.1;100;-2.3;0;0;7
78615002;2012;2;3;16;14;;13;;0;;0;42;-2.7;36;-2.8;0;0;6
78615002;2012;2;3;17;4;;12;;0;;0;42;-3.1;6;-2.9;0;0;6
78615002;2012;2;3;18;0;;7;;0;;0;46;-3.3;0;-3;0;0;4
78615002;2012;2;3;19;0;;7;;0;;0;50;-2.9;0;-2.7;0;0;4
78615002;2012;2;3;20;0;;10;;0;;0;53;-2.7;0;-2.6;0;0;6
78615002;2012;2;3;21;0;;10;;0;;0;60;-2.8;0;-2.7;0;0;6
78615002;2012;2;3;22;0;;12;;0;;0;69;-2.8;0;-2.5;0;0;6
78615002;2012;2;3;23;0;;13;;0;;0;74;-2.3;0;-2.1;0;0;6
78615002;2012;2;3;24;0;;10;;0;;0;79;-1.2;0;-1;0;0;6
78615002;2012;2;4;1;0;;12;;0;;0;81;-1.3;0;-1.1;0.6;0;7
78615002;2012;2;4;2;0;;10;;0;;0;77;-2.7;0;-2.6;0.8;0;5
78615002;2012;2;4;3;0;;10;;0;;0;79;-3.9;0;-3.8;0;0;4
78615002;2012;2;4;4;0;;9;;0;;0;82;-5.5;0;-4.8;0.1;0;4
78615002;2012;2;4;5;0;;12;;0;;0;83;-5.1;0;-5;1;0;6
78615002;2012;2;4;6;0;;9;;0;;0;83;-5.5;0;-5.3;1;0;4
78615002;2012;2;4;7;0;;6;;0;;0;89;-8.7;0;-7.4;1;0;3
78615002;2012;2;4;8;2;;5;;0;;0;88;-6.5;10;-7.2;1;0;2
78615002;2012;2;4;9;20;;6;;0;;0;83;-3.6;70;-5.7;1;0;2
78615002;2012;2;4;10;40;;6;;0;;0;70;-1.5;130;-4.2;0.3;0;3
78615002;2012;2;4;11;54;;7;;0;;0;51;-0.6;146;-3.3;0;0;4
78615002;2012;2;4;12;62;;9;;0;;0;51;-0.3;148;-2.9;0;0;5
78615002;2012;2;4;13;60;;8;;0;;0;48;1.1;146;-2.3;0;0;4
78615002;2012;2;4;14;54;;7;;0;;0;43;2.1;134;-1.7;0;0;5
78615002;2012;2;4;15;38;;6;;0;;0;39;0.3;102;-1.9;0;0;5
78615002;2012;2;4;16;18;;6;;0;;0;49;-2.8;48;-2.8;0;0;3
78615002;2012;2;4;17;2;;5;;0;;0;52;-5.3;12;-4;0;0;3
78615002;2012;2;4;18;0;;3;;0;;0;54;-5.9;0;-4.6;0;0;2
78615002;2012;2;4;19;0;;5;;0;;0;64;-7.4;0;-6;0;0;2
78615002;2012;2;4;20;0;;5;;0;;0;59;-5.8;0;-5.1;0;0;2
78615002;2012;2;4;21;0;;8;;0;;0;56;-5.8;0;-5.3;0;0;4
78615002;2012;2;4;22;0;;11;;0;;0;58;-6.1;0;-5.7;0;0;6
78615002;2012;2;4;23;0;;11;;0;;0;59;-5.9;0;-5.7;0;0;4
78615002;2012;2;4;24;0;;11;;0;;0;60;-6;0;-5.9;0;0;6
78615002;2012;2;5;1;0;;16;;0;;0;61;-6.1;0;-6;0;0;8
78615002;2012;2;5;2;0;;19;;0;;0;60;-5.8;0;-5.8;0;0;9
78615002;2012;2;5;3;0;;17;;0;;0;59;-5.8;0;-5.7;0;0;9
78615002;2012;2;5;4;0;;20;;0;;0;57;-5.6;0;-5.6;0;0;10
78615002;2012;2;5;5;0;;18;;0;;0;73;-6.4;0;-6.4;0;0;10
78615002;2012;2;5;6;0;;14;;0;;0;89;-7.1;0;-7.1;0.5;0;7
78615002;2012;2;5;7;0;;11;;0;;0;91;-7.3;0;-7.3;0.4;0.6;6
78615002;2012;2;5;8;2;;9;;0;;0;91;-7.1;4;-7.4;0;1;4
78615002;2012;2;5;9;12;;11;;0;;0;88;-6.6;22;-7.1;0.5;0.5;5
78615002;2012;2;5;10;16;;9;;0;;0;86;-5.4;28;-6.5;1;0;4
78615002;2012;2;5;11;24;;8;;0;;0;85;-4.4;44;-6.1;1;0;4
78615002;2012;2;5;12;34;;10;;0;;0;81;-3.8;64;-5.6;1;0;4
78615002;2012;2;5;13;36;;10;;0;;0;76;-2.9;68;-5;0.1;0;4
78615002;2012;2;5;14;34;;8;;0;;0;74;-3;70;-4.3;0;0;4
78615002;2012;2;5;15;26;;10;;0;;0;66;-3.4;52;-4.3;0;0;4
78615002;2012;2;5;16;16;;8;;0;;0;67;-4;30;-4.4;0;0;4
78615002;2012;2;5;17;4;;4;;0;;0;66;-6;10;-5.4;0;0;2
78615002;2012;2;5;18;0;;4;;0;;0;61;-7.2;0;-6;0;0;1
78615002;2012;2;5;19;0;;1;;0;;0;63;-8;0;-6.5;0;0;1
78615002;2012;2;5;20;0;;3;;0;;0;74;-10.2;0;-8.5;0;0;2
78615002;2012;2;5;21;0;;3;;0;;0;77;-9.1;0;-8.6;0;0;2
78615002;2012;2;5;22;0;;2;;0;;0;75;-7.4;0;-7.4;0.4;0;1
78615002;2012;2;5;23;0;;4;;0;;0;80;-7.6;0;-7.5;0.1;0;2
78615002;2012;2;5;24;0;;4;;0;;0;80;-7.2;0;-7.1;0;0;2
78615002;2012;2;6;1;0;;2;;0;;0;80;-7;0;-6.9;0.7;0;1
78615002;2012;2;6;2;0;;2;;0;;0;81;-6.4;0;-6.3;0.8;0;1
78615002;2012;2;6;3;0;;3;;0;;0;82;-6.5;0;-6.4;1;0;3
78615002;2012;2;6;4;0;;3;;0;;0;83;-6.6;0;-6.5;1;0;2
78615002;2012;2;6;5;0;;2;;0;;0;83;-6.3;0;-6.1;1;0;2
78615002;2012;2;6;6;0;;3;;0;;0;84;-6.2;0;-6.1;1;0;2
78615002;2012;2;6;7;0;;3;;0;;0;86;-6.3;0;-6.1;1;0;2
78615002;2012;2;6;8;2;;4;;0;;0;85;-5.6;4;-5.8;1;0;2
78615002;2012;2;6;9;10;;3;;0;;0;78;-3.5;22;-4.9;0.5;0;2
78615002;2012;2;6;10;26;;2;;0;;0;66;-1.1;54;-4;0;0;1
78615002;2012;2;6;11;42;;3;;0;;0;56;-1;90;-3;0;0;2
78615002;2012;2;6;12;44;;1;;0;;0;50;1.9;90;-1.3;0;0;1
78615002;2012;2;6;13;38;;2;;0;;0;52;0.3;80;-0.9;0;0;2
78615002;2012;2;6;14;44;;3;;0;;0.5;49;4.9;92;-0.2;0;0;2
78615002;2012;2;6;15;44;;4;;0;;0;52;3.3;102;-0.5;0;0;2
78615002;2012;2;6;16;18;;5;;0;;0;67;-1.7;42;-2;0;0;2
78615002;2012;2;6;17;2;;5;;0;;0;68;-2.2;6;-2.1;0;0;2
78615002;2012;2;6;18;0;;5;;0;;0;71;-3.3;0;-2.6;0;0;2
78615002;2012;2;6;19;0;;4;;0;;0;72;-5.4;0;-3.8;0;0;2
78615002;2012;2;6;20;0;;4;;0;;0;74;-6.4;0;-4.8;0;0;2
78615002;2012;2;6;21;0;;4;;0;;0;75;-9;0;-6.2;0;0;2
78615002;2012;2;6;22;0;;6;;0;;0;69;-6.4;0;-5.4;0;0;2
78615002;2012;2;6;23;0;;6;;0;;0;69;-8.7;0;-6.3;0;0;2
78615002;2012;2;6;24;0;;1;;0;;0;71;-9;0;-7.3;0;0;1
78615002;2012;2;7;1;0;;2;;0;;0;76;-9.8;0;-7.6;0;0;1
78615002;2012;2;7;2;0;;3;;0;;0;84;-11.3;0;-9.4;1;0;2
78615002;2012;2;7;3;0;;3;;0;;0;89;-12.4;0;-10.3;1;0;2
78615002;2012;2;7;4;0;;4;;0;;0;79;-11.9;0;-9.8;0.6;0;2
78615002;2012;2;7;5;0;;8;;0;;0;79;-12.4;0;-10.7;0;0;3
78615002;2012;2;7;6;0;;7;;0;;0;84;-14.3;0;-12.2;0.7;0;2
78615002;2012;2;7;7;0;;9;;0;;0;85;-12.9;0;-12;1;0;3
78615002;2012;2;7;8;4;;10;;0;;0;80;-11.4;16;-11.2;1;0;4
78615002;2012;2;7;9;22;;8;;0;;0;78;-7.5;86;-9.3;0.7;0;3
78615002;2012;2;7;10;42;;10;;0;;0;69;-5.8;142;-7.7;0;0;5
78615002;2012;2;7;11;60;;10;;0;;0;61;-3.6;186;-5.7;0;0;5
78615002;2012;2;7;12;70;;14;;0;;0;56;-3.2;180;-5.1;0;0;6
78615002;2012;2;7;13;70;;17;;0;;0;57;-2.7;164;-4.6;0;0;8
78615002;2012;2;7;14;60;;19;;0;;0;47;-2.7;142;-3.8;0;0;9
78615002;2012;2;7;15;44;;20;;0;;0;51;-3.2;110;-4.1;0;0;8
78615002;2012;2;7;16;24;;20;;0;;0;49;-5;60;-5;0;0;8
78615002;2012;2;7;17;6;;21;;0;;0;48;-6.8;16;-6.3;0;0;9
78615002;2012;2;7;18;0;;20;;0;;0;46;-7.1;0;-6.8;0;0;10
78615002;2012;2;7;19;0;;22;;0;;0;54;-8.2;0;-7.6;0;0;10
78615002;2012;2;7;20;0;;20;;0;;0;62;-8.7;0;-8.1;0;0;9
78615002;2012;2;7;21;0;;22;;0;;0;69;-8.3;0;-8;0;0;10
78615002;2012;2;7;22;0;;22;;0;;0;77;-7.9;0;-7.8;0;0;10
78615002;2012;2;7;23;0;;21;;0;;0;85;-7.7;0;-7.7;0.7;0;9
78615002;2012;2;7;24;0;;21;;0;;0;88;-7.6;0;-7.6;1;0;10
78615002;2012;2;8;1;0;;21;;0;;0;85;-7.7;0;-7.5;1;0;10
78615002;2012;2;8;2;0;;26;;0;;0;82;-7.6;0;-7.4;1;0;10
78615002;2012;2;8;3;0;;23;;0;;0;78;-7.6;0;-7.4;0.8;0;10
78615002;2012;2;8;4;0;;21;;0;;0;77;-7.7;0;-7.5;0;0;9
78615002;2012;2;8;5;0;;20;;0;;0;78;-8.1;0;-7.8;0;0;9
78615002;2012;2;8;6;0;;19;;0;;0;77;-8.1;0;-7.8;0;0;8
78615002;2012;2;8;7;0;;17;;0;;0;80;-8.8;0;-8.4;0.2;0;8
78615002;2012;2;8;8;4;;17;;0;;0;80;-8.2;6;-8.1;0.7;0;7
78615002;2012;2;8;9;14;;15;;0;;0;79;-6.9;32;-7.3;0;0;8
78615002;2012;2;8;10;24;;16;;0;;0;77;-5.4;48;-6.1;0;0;8
78615002;2012;2;8;11;36;;3;;0;;0;78;-4.6;74;-5.5;0;0;6
78615002;2012;2;8;12;32;;15;;0;;0;75;-4;64;-4.7;0;0;6
78615002;2012;2;8;13;44;;13;;0;;0;71;-3;90;-4.1;0;0;6
78615002;2012;2;8;14;48;;10;;0;;0;65;-1.4;102;-3;0;0;6
78615002;2012;2;8;15;40;;17;;0;;0;68;-3;90;-3.4;0;0;7
78615002;2012;2;8;16;20;;13;;0;;0;67;-3.7;44;-3.4;0;0;6
78615002;2012;2;8;17;4;;8;;0;;0;73;-6.4;12;-5.2;0;0;4
78615002;2012;2;8;18;0;;7;;0;;0;75;-7.5;0;-5.6;0;0;3
78615002;2012;2;8;19;0;;6;;0;;0;77;-8;0;-6.5;0;0;2
78615002;2012;2;8;20;0;;3;;0;;0;78;-7.8;0;-6.6;0;0;3
78615002;2012;2;8;21;0;;7;;0;;0;77;-8.4;0;-6.8;0;0;4
78615002;2012;2;8;22;0;;8;;0;;0;81;-8.8;0;-7.2;0.4;0;3
78615002;2012;2;8;23;0;;5;;0;;0;83;-8.6;0;-6.9;1;0;2
78615002;2012;2;8;24;0;;4;;0;;0;85;-10.8;0;-9.1;1;0;2
78615002;2012;2;9;1;0;;3;;0;;0;88;-10.8;0;-9.3;1;0;2
78615002;2012;2;9;2;0;;2;;0;;0;90;-10.3;0;-9;0.2;0.7;2
78615002;2012;2;9;3;0;;4;;0;;0;90;-12;0;-9.9;0.5;0.5;2
78615002;2012;2;9;4;0;;5;;0;;0;92;-10.9;0;-9.4;0.1;0.9;2
78615002;2012;2;9;5;0;;4;;0;;0;92;-12.7;0;-10.7;0;1;2
78615002;2012;2;9;6;0;;1;;0;;0;92;-13.1;0;-11.1;0;1;1
78615002;2012;2;9;7;0;;0;;0;;0;92;-11;0;-10.1;0;1;0
78615002;2012;2;9;8;4;;1;;0;;0;90;-10.5;14;-10.6;0.1;1;1
78615002;2012;2;9;9;20;;3;;0;;0;89;-7.9;70;-9.6;0.9;0;1
78615002;2012;2;9;10;38;;4;;0;;0;85;-1.6;112;-6.2;1;0;2
78615002;2012;2;9;11;56;;5;;0;;0;72;-0.6;144;-4;0.4;0;4
78615002;2012;2;9;12;70;;9;;0;;0;66;0.2;178;-3.1;0;0;4
78615002;2012;2;9;13;68;;9;;0;;0;63;0.4;180;-2.1;0;0;4
78615002;2012;2;9;14;48;;9;;0;;0;65;-0.7;102;-2.1;0;0;4
78615002;2012;2;9;15;36;;10;;0;;0;65;-1.3;82;-2;0;0;4
78615002;2012;2;9;16;16;;11;;0;;0;67;-1.8;34;-2;0;0;4
78615002;2012;2;9;17;6;;13;;0;;0;72;-2.4;12;-2;0;0;6
78615002;2012;2;9;18;0;;13;;0;;0;72;-2.6;0;-2.1;0;0;6
78615002;2012;2;9;19;0;;14;;0;;0;77;-4.3;0;-3.6;0;0;6
78615002;2012;2;9;20;0;;13;;0;;0;80;-5.2;0;-4.6;0.2;0;6
78615002;2012;2;9;21;0;;13;;0;;0;82;-4.7;0;-4.5;1;0;5
78615002;2012;2;9;22;0;;10;;0;;0;81;-5.4;0;-4.6;1;0;4
78615002;2012;2;9;23;0;;12;;0;;0;85;-4.7;0;-4.5;1;0;4
78615002;2012;2;9;24;0;;7;;0;;0;86;-7.7;0;-5.9;1;0;4
78615002;2012;2;10;1;0;;4;;0;;0;90;-7.6;0;-6.4;1;0;2
78615002;2012;2;10;2;0;;4;;0;;0;90;-8;0;-6;0.1;0.9;2
78615002;2012;2;10;3;0;;6;;0;;0;93;-8.6;0;-7.1;0;1;2
78615002;2012;2;10;4;0;;3;;0;;0;94;-9.8;0;-7.1;0;1;1
78615002;2012;2;10;5;0;;3;;0;;0;94;-9.7;0;-7.3;0;1;2
78615002;2012;2;10;6;0;;3;;0;;0;93;-10.4;0;-7.4;0;1;2
78615002;2012;2;10;7;0;;2;;0;;0;94;-10.7;0;-8.1;0;1;1
78615002;2012;2;10;8;4;;0;;0;;0;93;-8.6;14;-7.6;0;1;1
78615002;2012;2;10;9;20;;4;;0;;0;91;-5.4;62;-6.2;0;1;2
78615002;2012;2;10;10;42;;8;;0.9;;0;81;-3;100;-4.4;0.8;0.2;4
78615002;2012;2;10;11;62;;10;;0.7;;0;65;0.6;132;-2.5;0.1;0;5
78615002;2012;2;10;12;70;;15;;0;;0;59;0.5;156;-2;0;0;6
78615002;2012;2;10;13;68;;15;;0;;0.5;58;1;158;-1.5;0;0;6
78615002;2012;2;10;14;64;;15;;0;;0;54;1.5;150;-1.2;0;0;7
78615002;2012;2;10;15;48;;14;;0;;0;53;-0.1;114;-1.1;0;0;7
78615002;2012;2;10;16;28;;13;;0;;0;55;-1.5;68;-1.6;0;0;6
78615002;2012;2;10;17;6;;11;;0;;0;65;-4.9;18;-3.8;0;0;6
78615002;2012;2;10;18;0;;8;;0;;0;68;-7.3;0;-5.3;0;0;3
78615002;2012;2;10;19;0;;8;;0;;0;71;-7.2;0;-5.8;0;0;3
78615002;2012;2;10;20;0;;10;;0;;0;72;-6.7;0;-5.5;0;0;5
78615002;2012;2;10;21;0;;10;;0;;0;76;-7.2;0;-6.2;0;0;4
78615002;2012;2;10;22;0;;10;;0;;0;78;-7.4;0;-6.6;0;0;4
78615002;2012;2;10;23;0;;12;;0;;0;81;-8;0;-7.1;0.2;0;4
78615002;2012;2;10;24;0;;10;;0;;0;82;-8.7;0;-7.5;1;0;4
78615002;2012;2;11;1;0;;10;;0;;0;83;-9.2;0;-8.1;1;0;4
78615002;2012;2;11;2;0;;10;;0;;0;85;-10.2;0;-8.7;1;0;4
78615002;2012;2;11;3;0;;10;;0;;0;88;-9.7;0;-9;1;0;4
78615002;2012;2;11;4;0;;11;;0;;0;89;-10.6;0;-9.6;1;0;4
78615002;2012;2;11;5;0;;10;;0;;0;89;-10.8;0;-10;1;0;4
78615002;2012;2;11;6;0;;10;;0;;0;89;-11.8;0;-10.9;1;0;4
78615002;2012;2;11;7;0;;10;;0;;0;88;-11.8;0;-10.9;1;0;4
78615002;2012;2;11;8;4;;11;;0;;0;88;-9.8;20;-10.1;1;0;4
78615002;2012;2;11;9;24;;11;;0;;0;82;-6.4;96;-7.8;1;0;5
78615002;2012;2;11;10;46;;12;;0;;0;75;-4.4;154;-6.5;0.3;0;5
78615002;2012;2;11;11;64;;15;;0;;0;68;-2.9;186;-5;0;0;6
78615002;2012;2;11;12;72;;14;;0;;0;63;-1.7;206;-3.8;0;0;7
78615002;2012;2;11;13;76;;19;;0;;0;54;-0.7;182;-2.8;0;0;8
78615002;2012;2;11;14;66;;16;;0;;0;48;-0.1;156;-2;0;0;8
78615002;2012;2;11;15;50;;14;;0;;0;47;-0.4;120;-1.9;0;0;7
78615002;2012;2;11;16;30;;11;;0;;0;47;-1.9;70;-2.2;0;0;6
78615002;2012;2;11;17;6;;11;;0;;0;55;-4.4;20;-3.9;0;0;6
78615002;2012;2;11;18;0;;13;;0;;0;57;-6.5;0;-5.1;0;0;7
78615002;2012;2;11;19;0;;8;;0;;0;53;-6.4;0;-5;0;0;4
78615002;2012;2;11;20;0;;6;;0;;0;57;-6.5;0;-5.6;0;0;5
78615002;2012;2;11;21;0;;11;;0;;0;61;-7.6;0;-6.5;0;0;6
78615002;2012;2;11;22;0;;12;;0;;0;67;-9;0;-7.8;0;0;5
78615002;2012;2;11;23;0;;3;;0;;0;73;-10.2;0;-8.8;0;0;3
78615002;2012;2;11;24;0;;6;;0;;0;73;-10.6;0;-8.9;0;0;3
78615002;2012;2;12;1;0;;3;;0;;0;79;-10.9;0;-9.9;0;0;2
78615002;2012;2;12;2;0;;3;;0;;0;75;-9.4;0;-8.9;0;0;5
78615002;2012;2;12;3;0;;7;;0;;0;77;-10.7;0;-9.5;0;0;4
78615002;2012;2;12;4;0;;7;;0;;0;78;-11.2;0;-9.6;0.1;0;4
78615002;2012;2;12;5;0;;4;;0;;0;81;-12.4;0;-10.5;0.5;0;2
78615002;2012;2;12;6;0;;3;;0;;0;85;-13.8;0;-12.1;1;0;2
78615002;2012;2;12;7;0;;4;;0;;0;86;-11.9;0;-11.8;1;0;2
78615002;2012;2;12;8;4;;3;;0;;0;85;-9.4;10;-10.1;1;0;2
78615002;2012;2;12;9;18;;5;;0;;0;82;-7.1;36;-8.7;1;0;2
78615002;2012;2;12;10;40;;4;;0;;0;76;-0.8;112;-6.9;0.3;0;2
78615002;2012;2;12;11;66;;4;;0;;0;67;0.3;172;-4.3;0;0;2
78615002;2012;2;12;12;74;;9;;0;;0;63;0.3;174;-3.4;0;0;4
78615002;2012;2;12;13;70;;9;;0;;0;61;0.5;158;-2.3;0;0;4
78615002;2012;2;12;14;46;;8;;0;;0;57;-0.4;98;-2;0;0;4
78615002;2012;2;12;15;30;;7;;0;;0;56;-0.7;68;-1.6;0;0;3
78615002;2012;2;12;16;18;;8;;0;;0;57;-1.4;38;-1.5;0;0;4
78615002;2012;2;12;17;4;;5;;0;;0;61;-2;8;-1.8;0;0;2
78615002;2012;2;12;18;0;;3;;0;;0;65;-2.1;0;-1.8;0;0;2
78615002;2012;2;12;19;0;;4;;0;;0;71;-2.1;0;-1.8;0;0;2
78615002;2012;2;12;20;0;;4;;0;;0;75;-2;0;-1.9;0;0;3
78615002;2012;2;12;21;0;;7;;0.3;;0;92;-2.5;0;-2.3;0.5;0.3;3
78615002;2012;2;12;22;0;;6;;1;;0;93;-2.4;0;-2.3;0;1;2
78615002;2012;2;12;23;0;;6;;1;;0;95;-2.5;0;-2.4;0;1;2
78615002;2012;2;12;24;0;;5;;1;;0;97;-2.2;0;-2.2;0;1;2
78615002;2012;2;13;1;0;;4;;1;;0;97;-1.8;0;-1.8;0;1;2
78615002;2012;2;13;2;0;;2;;1;;0;98;-1.6;0;-1.6;0;1;2
78615002;2012;2;13;3;0;;3;;1;;0;98;-1.2;0;-1.2;0;1;1
78615002;2012;2;13;4;0;;0;;1;;0;98;-0.8;0;-0.7;0;1;0
78615002;2012;2;13;5;0;;1;;1;;0;98;-0.8;0;-0.6;0;1;0
78615002;2012;2;13;6;0;;1;;1;;0;98;-1.1;0;-0.5;0;1;1
78615002;2012;2;13;7;0;;5;;1;;0;98;-0.3;0;-0.1;0;1;2
78615002;2012;2;13;8;2;;8;;1;;0;98;0.9;4;1;0;1;5
78615002;2012;2;13;9;12;;6;;1;;0;98;1.8;20;1.3;0;1;3
78615002;2012;2;13;10;24;;7;;1;;0;98;3.1;50;1.9;0;1;4
78615002;2012;2;13;11;24;;6;;1;;0;94;2.8;46;2.1;0;1;4
78615002;2012;2;13;12;30;;7;;1;;0;90;4.6;62;2.9;0.1;0.9;3
78615002;2012;2;13;13;42;;9;;0.9;;0;87;4.9;84;3.5;0.9;0;4
78615002;2012;2;13;14;22;;11;;1;;0;87;3.6;46;3.4;1;0;5
78615002;2012;2;13;15;10;;8;;1;;0;90;2.5;18;2.9;1;0.1;5
78615002;2012;2;13;16;4;;8;;1;;0;93;2;8;2.4;0;1;5
78615002;2012;2;13;17;2;;8;;1;;0;91;1.7;2;2.4;0;1;4
78615002;2012;2;13;18;0;;9;;1;;0.5;94;1.7;0;2.1;0;1;4
78615002;2012;2;13;19;0;;12;;1;;0;94;1.9;0;2.3;0;1;6
78615002;2012;2;13;20;0;;11;;1;;0;95;2.3;0;2.7;0;1;6
78615002;2012;2;13;21;0;;12;;1;;0;96;2.3;0;2.6;0;1;6
78615002;2012;2;13;22;0;;8;;1;;0;97;2.4;0;2.7;0;1;4
78615002;2012;2;13;23;0;;11;;1;;0;98;2.4;0;2.9;0;1;5
78615002;2012;2;13;24;0;;7;;1;;0;98;2.3;0;2.7;0;1;4
78615002;2012;2;14;1;0;;11;;1;;1.5;97;2.9;0;3.3;0;1;7
78615002;2012;2;14;2;0;;20;;0.6;;0;92;3.1;0;3.6;0;1;10
78615002;2012;2;14;3;0;;15;;0;;0;89;3.1;0;3.6;0.3;0.6;8
78615002;2012;2;14;4;0;;13;;0.7;;0;91;3;0;3.4;0.4;0.7;9
78615002;2012;2;14;5;0;;11;;0;;0;91;2.8;0;3.1;0.1;0.9;6
78615002;2012;2;14;6;0;;12;;0;;0;91;2.9;0;3.2;0;1;6
78615002;2012;2;14;7;0;;13;;0.9;;0;91;2.6;0;3;0;1;6
78615002;2012;2;14;8;2;;11;;0.1;;0;90;3.3;6;3.3;0;1;7
78615002;2012;2;14;9;12;;14;;0;;0;89;3.5;26;3.6;0.8;0.2;8
78615002;2012;2;14;10;14;;17;;0.2;;0;90;4.1;28;3.9;0.9;0.1;9
78615002;2012;2;14;11;22;;18;;0.3;;0;88;4.2;44;4.2;1;0;8
78615002;2012;2;14;12;26;;12;;0.9;;0;84;5.8;56;5.1;0.9;0.1;6
78615002;2012;2;14;13;28;;16;;0.1;;0;84;5.1;58;4.8;1;0;8
78615002;2012;2;14;14;44;;18;;0;;0;81;6.5;94;5.2;1;0;8
78615002;2012;2;14;15;40;;16;;0;;0;77;5.6;86;5.2;0.5;0;8
78615002;2012;2;14;16;16;;10;;0;;0;79;5;34;5.1;0;0;6
78615002;2012;2;14;17;2;;11;;0;;0;79;4.2;6;4.6;0;0;5
78615002;2012;2;14;18;0;;8;;0;;0;84;3.6;0;4.1;0.6;0;4
78615002;2012;2;14;19;0;;9;;0;;0;86;2.9;0;3.4;1;0;4
78615002;2012;2;14;20;0;;7;;0;;0;90;2.3;0;2.7;1;0;4
78615002;2012;2;14;21;0;;8;;0;;0;92;2.3;0;2.6;0;1;4
78615002;2012;2;14;22;0;;9;;0;;0;94;2.2;0;2.5;0;1;4
78615002;2012;2;14;23;0;;10;;0;;0;93;2.1;0;2.6;0;1;4
78615002;2012;2;14;24;0;;9;;0;;0;94;2.7;0;2.9;0;1;4
78615002;2012;2;15;1;0;;11;;0;;0;95;2.6;0;2.8;0;1;5
78615002;2012;2;15;2;0;;11;;0;;0;96;2;0;2.4;0;1;4
78615002;2012;2;15;3;0;;7;;0;;0;97;2.4;0;2.8;0;1;4
78615002;2012;2;15;4;0;;12;;0.7;;0;93;3.5;0;4;0;1;6
78615002;2012;2;15;5;0;;12;;1;;0;94;3.4;0;3.8;0;1;6
78615002;2012;2;15;6;0;;13;;1;;0;94;3.4;0;3.8;0;1;6
78615002;2012;2;15;7;0;;11;;1;;0;95;3.5;0;3.9;0;1;6
78615002;2012;2;15;8;2;;12;;0.8;;0;95;4.2;6;4.2;0;1;5
78615002;2012;2;15;9;10;;14;;0;;0;93;5.3;22;5;0;1;6
78615002;2012;2;15;10;20;;15;;0;;0;88;6.7;40;6.3;0.4;0.6;6
78615002;2012;2;15;11;28;;16;;0.4;;0.5;85;7.3;60;7;1;0;10
78615002;2012;2;15;12;22;;16;;1;;0.5;86;6.5;48;6.8;1;0;10
78615002;2012;2;15;13;38;;17;;0.8;;0;77;7.4;78;7.5;0.8;0;9
78615002;2012;2;15;14;30;;18;;0.6;;0;78;6.9;64;7.1;0;0;10
78615002;2012;2;15;15;36;;20;;0;;0;74;9.1;80;7.8;0;0;10
78615002;2012;2;15;16;18;;19;;0;;0;77;6.9;40;7;0;0;10
78615002;2012;2;15;17;4;;13;;0.1;;0;83;5.4;8;6.3;0.2;0;7
78615002;2012;2;15;18;0;;11;;0.3;;0;88;5.2;0;5.5;1;0;6
78615002;2012;2;15;19;0;;10;;0.8;;0;87;4.5;0;5.2;1;0;4
78615002;2012;2;15;20;0;;10;;0.1;;0;86;4.8;0;5.3;1;0;5
78615002;2012;2;15;21;0;;11;;0;;0;86;5;0;5.3;1;0;5
78615002;2012;2;15;22;0;;12;;0;;0;86;5.3;0;5.7;1;0;6
78615002;2012;2;15;23;0;;7;;0.4;;0;87;4.7;0;5.5;1;0;4
78615002;2012;2;15;24;0;;10;;0.5;;0;86;5.5;0;5.9;1;0;5
78615002;2012;2;16;1;0;;12;;0;;0;89;5.3;0;5.7;1;0;6
78615002;2012;2;16;2;0;;10;;0;;0;90;5.2;0;5.6;0.8;0.3;5
78615002;2012;2;16;3;0;;7;;0;;0;92;4.5;0;5.1;0;1;4
78615002;2012;2;16;4;0;;7;;0;;0;92;4.7;0;5.2;0;1;4
78615002;2012;2;16;5;0;;5;;0;;0;94;3.5;0;4.2;0;1;3
78615002;2012;2;16;6;0;;5;;0;;0;90;4.7;0;5.1;0;1;3
78615002;2012;2;16;7;0;;8;;0;;0;91;4.6;0;5;0;1;3
78615002;2012;2;16;8;2;;5;;0;;0;91;4.6;4;4.8;0;1;3
78615002;2012;2;16;9;6;;5;;0;;0;93;5.5;14;5.1;0;1;3
78615002;2012;2;16;10;14;;6;;0;;0;90;6.3;30;5.7;0;1;3
78615002;2012;2;16;11;16;;6;;0;;0;91;6.4;32;5.8;0;1;3
78615002;2012;2;16;12;16;;8;;0;;0;92;6.4;34;5.8;0;1;3
78615002;2012;2;16;13;16;;8;;0;;0;91;6.5;32;6;0;1;4
78615002;2012;2;16;14;14;;8;;0;;0;89;7;32;6.4;0.7;0.2;4
78615002;2012;2;16;15;22;;5;;0;;0;85;8.3;46;7.4;1;0;3
78615002;2012;2;16;16;14;;9;;0;;0;77;7.4;30;7.4;0.4;0;5
78615002;2012;2;16;17;4;;8;;0;;0;78;5.9;12;6.4;0;0;6
78615002;2012;2;16;18;0;;7;;0;;0;86;4.8;0;5.4;0.7;0;3
