Time;Captor;Temperature;height;ITK
27/01/2012 19:00;T29;4.69725;25;intensive
27/01/2012 20:00;T29;4.157;25;intensive
27/01/2012 21:00;T29;3.9805;25;intensive
27/01/2012 22:00;T29;3.81325;25;intensive
27/01/2012 23:00;T29;4.06975;25;intensive
28/01/2012 00:00;T29;4.13125;25;intensive
28/01/2012 01:00;T29;4.013;25;intensive
28/01/2012 02:00;T29;3.65225;25;intensive
28/01/2012 03:00;T29;3.56025;25;intensive
28/01/2012 04:00;T29;3.64925;25;intensive
28/01/2012 05:00;T29;3.602;25;intensive
28/01/2012 06:00;T29;3.382;25;intensive
28/01/2012 07:00;T29;3.16325;25;intensive
28/01/2012 08:00;T29;3.1055;25;intensive
28/01/2012 09:00;T29;3.735;25;intensive
28/01/2012 10:00;T29;4.5145;25;intensive
28/01/2012 11:00;T29;4.97575;25;intensive
28/01/2012 12:00;T29;5.366;25;intensive
28/01/2012 13:00;T29;4.97725;25;intensive
28/01/2012 14:00;T29;5.26375;25;intensive
28/01/2012 15:00;T29;4.2235;25;intensive
28/01/2012 16:00;T29;3.90675;25;intensive
28/01/2012 17:00;T29;3.9165;25;intensive
28/01/2012 18:00;T29;3.551;25;intensive
28/01/2012 19:00;T29;3.20175;25;intensive
28/01/2012 20:00;T29;3.14;25;intensive
28/01/2012 21:00;T29;3.08475;25;intensive
28/01/2012 22:00;T29;3.008;25;intensive
28/01/2012 23:00;T29;3.04175;25;intensive
29/01/2012 00:00;T29;3.1525;25;intensive
29/01/2012 01:00;T29;3.24925;25;intensive
29/01/2012 02:00;T29;3.242;25;intensive
29/01/2012 03:00;T29;2.9495;25;intensive
29/01/2012 04:00;T29;2.841;25;intensive
29/01/2012 05:00;T29;2.39975;25;intensive
29/01/2012 06:00;T29;2.17825;25;intensive
29/01/2012 07:00;T29;1.2655;25;intensive
29/01/2012 08:00;T29;0.7495;25;intensive
29/01/2012 09:00;T29;1.26725;25;intensive
29/01/2012 10:00;T29;1.91125;25;intensive
29/01/2012 11:00;T29;2.3275;25;intensive
29/01/2012 12:00;T29;3.288;25;intensive
29/01/2012 13:00;T29;3.488;25;intensive
29/01/2012 14:00;T29;2.6445;25;intensive
29/01/2012 15:00;T29;1.79275;25;intensive
29/01/2012 16:00;T29;1.0755;25;intensive
29/01/2012 17:00;T29;0.71725;25;intensive
29/01/2012 18:00;T29;0.4245;25;intensive
29/01/2012 19:00;T29;0.182;25;intensive
29/01/2012 20:00;T29;0.366;25;intensive
29/01/2012 21:00;T29;0.37175;25;intensive
29/01/2012 22:00;T29;0.045;25;intensive
29/01/2012 23:00;T29;-0.14175;25;intensive
30/01/2012 00:00;T29;-0.341;25;intensive
30/01/2012 01:00;T29;-0.3975;25;intensive
30/01/2012 02:00;T29;-0.43875;25;intensive
30/01/2012 03:00;T29;-0.50025;25;intensive
30/01/2012 04:00;T29;-0.54775;25;intensive
30/01/2012 05:00;T29;-0.5975;25;intensive
30/01/2012 06:00;T29;-0.66525;25;intensive
30/01/2012 07:00;T29;-0.6385;25;intensive
30/01/2012 08:00;T29;-0.58;25;intensive
30/01/2012 09:00;T29;-0.323;25;intensive
30/01/2012 10:00;T29;-0.00975;25;intensive
30/01/2012 11:00;T29;0.22325;25;intensive
30/01/2012 12:00;T29;0.49275;25;intensive
30/01/2012 13:00;T29;0.6575;25;intensive
30/01/2012 14:00;T29;0.701;25;intensive
30/01/2012 15:00;T29;0.689;25;intensive
30/01/2012 16:00;T29;0.4735;25;intensive
30/01/2012 17:00;T29;0.42;25;intensive
30/01/2012 18:00;T29;0.26975;25;intensive
30/01/2012 19:00;T29;-0.0625;25;intensive
30/01/2012 20:00;T29;-0.014;25;intensive
30/01/2012 21:00;T29;-0.12;25;intensive
30/01/2012 22:00;T29;-0.277;25;intensive
30/01/2012 23:00;T29;-0.56275;25;intensive
31/01/2012 00:00;T29;-0.65125;25;intensive
31/01/2012 01:00;T29;-0.86575;25;intensive
31/01/2012 02:00;T29;-0.9435;25;intensive
31/01/2012 03:00;T29;-0.94025;25;intensive
31/01/2012 04:00;T29;-0.96875;25;intensive
31/01/2012 05:00;T29;-1.07375;25;intensive
31/01/2012 06:00;T29;-1.185;25;intensive
31/01/2012 07:00;T29;-1.462;25;intensive
31/01/2012 08:00;T29;-1.55275;25;intensive
31/01/2012 09:00;T29;-1.07775;25;intensive
31/01/2012 10:00;T29;0.2005;25;intensive
31/01/2012 11:00;T29;0.91825;25;intensive
31/01/2012 12:00;T29;0.933;25;intensive
31/01/2012 13:00;T29;0.7915;25;intensive
31/01/2012 14:00;T29;0.63425;25;intensive
31/01/2012 15:00;T29;0.474;25;intensive
31/01/2012 16:00;T29;0.2105;25;intensive
31/01/2012 17:00;T29;-0.113;25;intensive
31/01/2012 18:00;T29;-0.3365;25;intensive
31/01/2012 19:00;T29;-0.3015;25;intensive
31/01/2012 20:00;T29;-0.21675;25;intensive
31/01/2012 21:00;T29;-0.60225;25;intensive
31/01/2012 22:00;T29;-0.929;25;intensive
31/01/2012 23:00;T29;-1.20375;25;intensive
01/02/2012 00:00;T29;-1.42275;25;intensive
01/02/2012 01:00;T29;-1.859;25;intensive
01/02/2012 02:00;T29;-2.22725;25;intensive
01/02/2012 03:00;T29;-2.29425;25;intensive
01/02/2012 04:00;T29;-2.7595;25;intensive
01/02/2012 05:00;T29;-3.56125;25;intensive
01/02/2012 06:00;T29;-4.2825;25;intensive
01/02/2012 07:00;T29;-4.8415;25;intensive
01/02/2012 08:00;T29;-5.014;25;intensive
01/02/2012 09:00;T29;-4.5875;25;intensive
01/02/2012 10:00;T29;-3.52375;25;intensive
01/02/2012 11:00;T29;-2.6915;25;intensive
01/02/2012 12:00;T29;-2.04175;25;intensive
01/02/2012 13:00;T29;-1.7325;25;intensive
01/02/2012 14:00;T29;-1.47775;25;intensive
01/02/2012 15:00;T29;-1.78025;25;intensive
01/02/2012 16:00;T29;-2.501;25;intensive
01/02/2012 17:00;T29;-3.198;25;intensive
01/02/2012 18:00;T29;-3.771;25;intensive
01/02/2012 19:00;T29;-4.245;25;intensive
01/02/2012 20:00;T29;-4.76825;25;intensive
01/02/2012 21:00;T29;-4.9995;25;intensive
01/02/2012 22:00;T29;-5.14425;25;intensive
01/02/2012 23:00;T29;-5.501;25;intensive
02/02/2012 00:00;T29;-5.949;25;intensive
02/02/2012 01:00;T29;-6.43225;25;intensive
02/02/2012 02:00;T29;-6.8445;25;intensive
02/02/2012 03:00;T29;-7.2245;25;intensive
02/02/2012 04:00;T29;-7.62675;25;intensive
02/02/2012 05:00;T29;-7.81825;25;intensive
02/02/2012 06:00;T29;-8.0885;25;intensive
02/02/2012 07:00;T29;-8.295;25;intensive
02/02/2012 08:00;T29;-7.6265;25;intensive
02/02/2012 09:00;T29;-6.39875;25;intensive
02/02/2012 10:00;T29;-5.1005;25;intensive
02/02/2012 11:00;T29;-4.003;25;intensive
02/02/2012 12:00;T29;-3.00775;25;intensive
02/02/2012 13:00;T29;-2.19175;25;intensive
02/02/2012 14:00;T29;-1.938;25;intensive
02/02/2012 15:00;T29;-2.2585;25;intensive
02/02/2012 16:00;T29;-3.18025;25;intensive
02/02/2012 17:00;T29;-4.12975;25;intensive
02/02/2012 18:00;T29;-4.6845;25;intensive
02/02/2012 19:00;T29;-5.333;25;intensive
02/02/2012 20:00;T29;-5.93325;25;intensive
02/02/2012 21:00;T29;-6.69375;25;intensive
02/02/2012 22:00;T29;-7.13325;25;intensive
02/02/2012 23:00;T29;-7.7435;25;intensive
03/02/2012 00:00;T29;-7.92825;25;intensive
03/02/2012 01:00;T29;-8.1475;25;intensive
03/02/2012 02:00;T29;-8.4375;25;intensive
03/02/2012 03:00;T29;-8.9;25;intensive
03/02/2012 04:00;T29;-9.1975;25;intensive
03/02/2012 05:00;T29;-9.6125;25;intensive
03/02/2012 06:00;T29;-9.78;25;intensive
03/02/2012 07:00;T29;-9.815;25;intensive
03/02/2012 08:00;T29;-8.7775;25;intensive
03/02/2012 09:00;T29;-6.9095;25;intensive
03/02/2012 10:00;T29;-5.254;25;intensive
03/02/2012 11:00;T29;-3.57275;25;intensive
03/02/2012 12:00;T29;-2.397;25;intensive
03/02/2012 13:00;T29;-1.89075;25;intensive
03/02/2012 14:00;T29;-1.8485;25;intensive
03/02/2012 15:00;T29;-2.0285;25;intensive
03/02/2012 16:00;T29;-2.6655;25;intensive
03/02/2012 17:00;T29;-2.89175;25;intensive
03/02/2012 18:00;T29;-2.91925;25;intensive
03/02/2012 19:00;T29;-2.74775;25;intensive
03/02/2012 20:00;T29;-2.7215;25;intensive
03/02/2012 21:00;T29;-2.67425;25;intensive
03/02/2012 22:00;T29;-2.678;25;intensive
03/02/2012 23:00;T29;-2.1405;25;intensive
04/02/2012 00:00;T29;-1.12725;25;intensive
04/02/2012 01:00;T29;-1.54025;25;intensive
04/02/2012 02:00;T29;-2.86575;25;intensive
04/02/2012 03:00;T29;-3.739;25;intensive
04/02/2012 04:00;T29;-4.80525;25;intensive
04/02/2012 05:00;T29;-4.9095;25;intensive
04/02/2012 06:00;T29;-6.28725;25;intensive
04/02/2012 07:00;T29;-8.02275;25;intensive
04/02/2012 08:00;T29;-6.71425;25;intensive
04/02/2012 09:00;T29;-4.74425;25;intensive
04/02/2012 10:00;T29;-3.23325;25;intensive
04/02/2012 11:00;T29;-2.14275;25;intensive
04/02/2012 12:00;T29;-1.685;25;intensive
04/02/2012 13:00;T29;-1.1765;25;intensive
04/02/2012 14:00;T29;-1.07425;25;intensive
04/02/2012 15:00;T29;-1.59975;25;intensive
04/02/2012 16:00;T29;-3.1815;25;intensive
04/02/2012 17:00;T29;-5.58525;25;intensive
04/02/2012 18:00;T29;-5.99575;25;intensive
04/02/2012 19:00;T29;-6.237;25;intensive
04/02/2012 20:00;T29;-5.7345;25;intensive
04/02/2012 21:00;T29;-5.8325;25;intensive
04/02/2012 22:00;T29;-6.01525;25;intensive
04/02/2012 23:00;T29;-5.8665;25;intensive
05/02/2012 00:00;T29;-5.96725;25;intensive
05/02/2012 01:00;T29;-5.87525;25;intensive
05/02/2012 02:00;T29;-5.6845;25;intensive
05/02/2012 03:00;T29;-5.5535;25;intensive
05/02/2012 04:00;T29;-5.5205;25;intensive
05/02/2012 05:00;T29;-6.3955;25;intensive
05/02/2012 06:00;T29;-7.004;25;intensive
05/02/2012 07:00;T29;-7.2055;25;intensive
05/02/2012 08:00;T29;-7.1725;25;intensive
05/02/2012 09:00;T29;-6.77775;25;intensive
05/02/2012 10:00;T29;-6.275;25;intensive
05/02/2012 11:00;T29;-5.78;25;intensive
05/02/2012 12:00;T29;-5.215;25;intensive
05/02/2012 13:00;T29;-4.5375;25;intensive
05/02/2012 14:00;T29;-4.04725;25;intensive
05/02/2012 15:00;T29;-4.143;25;intensive
05/02/2012 16:00;T29;-4.896;25;intensive
05/02/2012 17:00;T29;-7.112;25;intensive
05/02/2012 18:00;T29;-8.29375;25;intensive
05/02/2012 19:00;T29;-9.75;25;intensive
05/02/2012 20:00;T29;-10.535;25;intensive
05/02/2012 21:00;T29;-8.37825;25;intensive
05/02/2012 22:00;T29;-7.56925;25;intensive
05/02/2012 23:00;T29;-7.1115;25;intensive
06/02/2012 00:00;T29;-6.86075;25;intensive
06/02/2012 01:00;T29;-6.671;25;intensive
06/02/2012 02:00;T29;-6.25575;25;intensive
06/02/2012 03:00;T29;-6.558;25;intensive
06/02/2012 04:00;T29;-6.45475;25;intensive
06/02/2012 05:00;T29;-6.245;25;intensive
06/02/2012 06:00;T29;-6.12025;25;intensive
06/02/2012 07:00;T29;-5.999;25;intensive
06/02/2012 08:00;T29;-5.433;25;intensive
06/02/2012 09:00;T29;-4.9285;25;intensive
06/02/2012 10:00;T29;-4.174;25;intensive
06/02/2012 11:00;T29;-2.7505;25;intensive
06/02/2012 12:00;T29;-1.73475;25;intensive
06/02/2012 13:00;T29;-1.49525;25;intensive
06/02/2012 14:00;T29;-1.38375;25;intensive
06/02/2012 15:00;T29;-1.475;25;intensive
06/02/2012 16:00;T29;-2.03125;25;intensive
06/02/2012 17:00;T29;-2.06675;25;intensive
06/02/2012 18:00;T29;-3.728;25;intensive
06/02/2012 19:00;T29;-5.7975;25;intensive
06/02/2012 20:00;T29;-7.872;25;intensive
06/02/2012 21:00;T29;-7.265;25;intensive
06/02/2012 22:00;T29;-8.43;25;intensive
06/02/2012 23:00;T29;-8.54;25;intensive
07/02/2012 00:00;T29;-9.06;25;intensive
07/02/2012 01:00;T29;-9.9225;25;intensive
07/02/2012 02:00;T29;-11.825;25;intensive
07/02/2012 03:00;T29;-13.6325;25;intensive
07/02/2012 04:00;T29;-12.7125;25;intensive
07/02/2012 05:00;T29;-11.6125;25;intensive
07/02/2012 06:00;T29;-12.38;25;intensive
07/02/2012 07:00;T29;-11.7125;25;intensive
07/02/2012 08:00;T29;-11.1275;25;intensive
07/02/2012 09:00;T29;-8.9425;25;intensive
07/02/2012 10:00;T29;-7.52325;25;intensive
07/02/2012 11:00;T29;-6.02725;25;intensive
07/02/2012 12:00;T29;-5.134;25;intensive
07/02/2012 13:00;T29;-4.1975;25;intensive
07/02/2012 14:00;T29;-3.952;25;intensive
07/02/2012 15:00;T29;-4.217;25;intensive
07/02/2012 16:00;T29;-5.3805;25;intensive
07/02/2012 17:00;T29;-6.79425;25;intensive
07/02/2012 18:00;T29;-7.5575;25;intensive
07/02/2012 19:00;T29;-8.285;25;intensive
07/02/2012 20:00;T29;-8.54;25;intensive
07/02/2012 21:00;T29;-8.138;25;intensive
07/02/2012 22:00;T29;-7.805;25;intensive
07/02/2012 23:00;T29;-7.56425;25;intensive
08/02/2012 00:00;T29;-7.48625;25;intensive
08/02/2012 01:00;T29;-7.5975;25;intensive
08/02/2012 02:00;T29;-7.6165;25;intensive
08/02/2012 03:00;T29;-7.6095;25;intensive
08/02/2012 04:00;T29;-7.78425;25;intensive
08/02/2012 05:00;T29;-7.9675;25;intensive
08/02/2012 06:00;T29;-8.2225;25;intensive
08/02/2012 07:00;T29;-8.335;25;intensive
08/02/2012 08:00;T29;-7.999;25;intensive
08/02/2012 09:00;T29;-6.93675;25;intensive
08/02/2012 10:00;T29;-5.93075;25;intensive
08/02/2012 11:00;T29;-5.278;25;intensive
08/02/2012 12:00;T29;-4.556;25;intensive
08/02/2012 13:00;T29;-3.586;25;intensive
08/02/2012 14:00;T29;-3.3785;25;intensive
08/02/2012 15:00;T29;-3.7735;25;intensive
08/02/2012 16:00;T29;-4.3015;25;intensive
08/02/2012 17:00;T29;-6.06325;25;intensive
08/02/2012 18:00;T29;-7.794;25;intensive
08/02/2012 19:00;T29;-7.783;25;intensive
08/02/2012 20:00;T29;-7.69725;25;intensive
08/02/2012 21:00;T29;-8.082;25;intensive
08/02/2012 22:00;T29;-9.045;25;intensive
08/02/2012 23:00;T29;-9.04;25;intensive
09/02/2012 00:00;T29;-10.2825;25;intensive
09/02/2012 01:00;T29;-10.9675;25;intensive
09/02/2012 02:00;T29;-10.6125;25;intensive
09/02/2012 03:00;T29;-11.11;25;intensive
09/02/2012 04:00;T29;-11.3925;25;intensive
09/02/2012 05:00;T29;-12.665;25;intensive
09/02/2012 06:00;T29;-12.8025;25;intensive
09/02/2012 07:00;T29;-12.0525;25;intensive
09/02/2012 08:00;T29;-11.465;25;intensive
09/02/2012 09:00;T29;-9.285;25;intensive
09/02/2012 10:00;T29;-6.77125;25;intensive
09/02/2012 11:00;T29;-3.75175;25;intensive
09/02/2012 12:00;T29;-2.37225;25;intensive
09/02/2012 13:00;T29;-1.85075;25;intensive
09/02/2012 14:00;T29;-1.92425;25;intensive
09/02/2012 15:00;T29;-1.7995;25;intensive
09/02/2012 16:00;T29;-1.801;25;intensive
09/02/2012 17:00;T29;-2.1915;25;intensive
09/02/2012 18:00;T29;-2.868;25;intensive
09/02/2012 19:00;T29;-4.57675;25;intensive
09/02/2012 20:00;T29;-4.837;25;intensive
09/02/2012 21:00;T29;-4.6955;25;intensive
09/02/2012 22:00;T29;-5.61525;25;intensive
09/02/2012 23:00;T29;-5.37975;25;intensive
10/02/2012 00:00;T29;-7.65275;25;intensive
10/02/2012 01:00;T29;-8.1285;25;intensive
10/02/2012 02:00;T29;-8.776;25;intensive
10/02/2012 03:00;T29;-9.185;25;intensive
10/02/2012 04:00;T29;-9.125;25;intensive
10/02/2012 05:00;T29;-9.0675;25;intensive
10/02/2012 06:00;T29;-9.5925;25;intensive
10/02/2012 07:00;T29;-10.085;25;intensive
10/02/2012 08:00;T29;-8.872;25;intensive
10/02/2012 09:00;T29;-6.49625;25;intensive
10/02/2012 10:00;T29;-4.721;25;intensive
10/02/2012 11:00;T29;-2.517;25;intensive
10/02/2012 12:00;T29;-1.947;25;intensive
10/02/2012 13:00;T29;-1.378;25;intensive
10/02/2012 14:00;T29;-1.26575;25;intensive
10/02/2012 15:00;T29;-1.5065;25;intensive
10/02/2012 16:00;T29;-2.44675;25;intensive
10/02/2012 17:00;T29;-4.961;25;intensive
10/02/2012 18:00;T29;-6.283;25;intensive
10/02/2012 19:00;T29;-5.6275;25;intensive
10/02/2012 20:00;T29;-6.34925;25;intensive
10/02/2012 21:00;T29;-6.6905;25;intensive
10/02/2012 22:00;T29;-6.855;25;intensive
10/02/2012 23:00;T29;-7.395;25;intensive
11/02/2012 00:00;T29;-8.5195;25;intensive
11/02/2012 01:00;T29;-9.3125;25;intensive
11/02/2012 02:00;T29;-9.6725;25;intensive
11/02/2012 03:00;T29;-9.17;25;intensive
11/02/2012 04:00;T29;-10.4575;25;intensive
11/02/2012 05:00;T29;-10.505;25;intensive
11/02/2012 06:00;T29;-10.2525;25;intensive
11/02/2012 07:00;T29;-11.1025;25;intensive
11/02/2012 08:00;T29;-9.6275;25;intensive
11/02/2012 09:00;T29;-7.68325;25;intensive
11/02/2012 10:00;T29;-6.094;25;intensive
11/02/2012 11:00;T29;-4.73675;25;intensive
11/02/2012 12:00;T29;-3.4895;25;intensive
11/02/2012 13:00;T29;-2.58275;25;intensive
11/02/2012 14:00;T29;-1.848;25;intensive
11/02/2012 15:00;T29;-2.08125;25;intensive
11/02/2012 16:00;T29;-3.00375;25;intensive
11/02/2012 17:00;T29;-4.38625;25;intensive
11/02/2012 18:00;T29;-6.3315;25;intensive
11/02/2012 19:00;T29;-6.6175;25;intensive
11/02/2012 20:00;T29;-7.11475;25;intensive
11/02/2012 21:00;T29;-7.4475;25;intensive
11/02/2012 22:00;T29;-8.72;25;intensive
11/02/2012 23:00;T29;-9.32;25;intensive
12/02/2012 00:00;T29;-10.1425;25;intensive
12/02/2012 01:00;T29;-9.9025;25;intensive
12/02/2012 02:00;T29;-9.805;25;intensive
12/02/2012 03:00;T29;-11.06;25;intensive
12/02/2012 04:00;T29;-12.145;25;intensive
12/02/2012 05:00;T29;-13.525;25;intensive
12/02/2012 06:00;T29;-12.935;25;intensive
12/02/2012 07:00;T29;-11.005;25;intensive
12/02/2012 08:00;T29;-9.9575;25;intensive
12/02/2012 09:00;T29;-8.73175;25;intensive
12/02/2012 10:00;T29;-6.17625;25;intensive
12/02/2012 11:00;T29;-3.63025;25;intensive
12/02/2012 12:00;T29;-2.38975;25;intensive
12/02/2012 13:00;T29;-1.79925;25;intensive
12/02/2012 14:00;T29;-1.8375;25;intensive
12/02/2012 15:00;T29;-1.5245;25;intensive
12/02/2012 16:00;T29;-1.63125;25;intensive
12/02/2012 17:00;T29;-1.797;25;intensive
12/02/2012 18:00;T29;-1.9705;25;intensive
12/02/2012 19:00;T29;-1.89225;25;intensive
12/02/2012 20:00;T29;-2.01825;25;intensive
12/02/2012 21:00;T29;-2.20125;25;intensive
12/02/2012 22:00;T29;-2.15775;25;intensive
12/02/2012 23:00;T29;-2.06575;25;intensive
13/02/2012 00:00;T29;-1.8585;25;intensive
13/02/2012 01:00;T29;-1.6015;25;intensive
13/02/2012 02:00;T29;-1.25675;25;intensive
13/02/2012 03:00;T29;-0.8545;25;intensive
13/02/2012 04:00;T29;-0.57375;25;intensive
13/02/2012 05:00;T29;-0.70975;25;intensive
13/02/2012 06:00;T29;-0.565;25;intensive
13/02/2012 07:00;T29;0.4545;25;intensive
13/02/2012 08:00;T29;0.99875;25;intensive
13/02/2012 09:00;T29;1.50925;25;intensive
13/02/2012 10:00;T29;2.0975;25;intensive
13/02/2012 11:00;T29;2.574;25;intensive
13/02/2012 12:00;T29;3.275;25;intensive
13/02/2012 13:00;T29;3.55475;25;intensive
13/02/2012 14:00;T29;3.13025;25;intensive
13/02/2012 15:00;T29;2.43325;25;intensive
13/02/2012 16:00;T29;2.278;25;intensive
13/02/2012 17:00;T29;2.00525;25;intensive
13/02/2012 18:00;T29;2.0955;25;intensive
13/02/2012 19:00;T29;2.40675;25;intensive
13/02/2012 20:00;T29;2.502;25;intensive
13/02/2012 21:00;T29;2.49875;25;intensive
13/02/2012 22:00;T29;2.6315;25;intensive
13/02/2012 23:00;T29;2.659;25;intensive
14/02/2012 00:00;T29;2.72625;25;intensive
14/02/2012 01:00;T29;3.4195;25;intensive
14/02/2012 02:00;T29;3.49;25;intensive
14/02/2012 03:00;T29;3.29175;25;intensive
14/02/2012 04:00;T29;3.1015;25;intensive
14/02/2012 05:00;T29;2.9575;25;intensive
14/02/2012 06:00;T29;2.961;25;intensive
14/02/2012 07:00;T29;3.00225;25;intensive
14/02/2012 08:00;T29;3.421;25;intensive
14/02/2012 09:00;T29;3.77375;25;intensive
14/02/2012 10:00;T29;4.3025;25;intensive
14/02/2012 11:00;T29;4.5295;25;intensive
14/02/2012 12:00;T29;5.1515;25;intensive
14/02/2012 13:00;T29;5.18625;25;intensive
14/02/2012 14:00;T29;5.71625;25;intensive
14/02/2012 15:00;T29;5.19925;25;intensive
14/02/2012 16:00;T29;4.6135;25;intensive
14/02/2012 17:00;T29;3.987;25;intensive
14/02/2012 18:00;T29;3.6855;25;intensive
14/02/2012 19:00;T29;3.00375;25;intensive
14/02/2012 20:00;T29;2.279;25;intensive
14/02/2012 21:00;T29;2.14975;25;intensive
14/02/2012 22:00;T29;2.114;25;intensive
14/02/2012 23:00;T29;2.15375;25;intensive
15/02/2012 00:00;T29;2.6725;25;intensive
15/02/2012 01:00;T29;2.4445;25;intensive
15/02/2012 02:00;T29;2.15725;25;intensive
15/02/2012 03:00;T29;3.14475;25;intensive
15/02/2012 04:00;T29;3.55775;25;intensive
15/02/2012 05:00;T29;3.7135;25;intensive
15/02/2012 06:00;T29;3.75925;25;intensive
15/02/2012 07:00;T29;3.911;25;intensive
15/02/2012 08:00;T29;4.323;25;intensive
15/02/2012 09:00;T29;5.4195;25;intensive
15/02/2012 10:00;T29;6.625;25;intensive
15/02/2012 11:00;T29;6.79275;25;intensive
15/02/2012 12:00;T29;7.17625;25;intensive
15/02/2012 13:00;T29;7.40725;25;intensive
15/02/2012 14:00;T29;7.274;25;intensive
15/02/2012 15:00;T29;7.57075;25;intensive
15/02/2012 16:00;T29;6.73175;25;intensive
15/02/2012 17:00;T29;5.77575;25;intensive
15/02/2012 18:00;T29;5.25125;25;intensive
15/02/2012 19:00;T29;5.04725;25;intensive
15/02/2012 20:00;T29;5.0775;25;intensive
15/02/2012 21:00;T29;5.11325;25;intensive
15/02/2012 22:00;T29;5.06875;25;intensive
15/02/2012 23:00;T29;5.2865;25;intensive
16/02/2012 00:00;T29;5.39325;25;intensive
16/02/2012 01:00;T29;5.26075;25;intensive
16/02/2012 02:00;T29;5.0315;25;intensive
16/02/2012 03:00;T29;4.71325;25;intensive
16/02/2012 04:00;T29;4.5355;25;intensive
16/02/2012 05:00;T29;4.50675;25;intensive
16/02/2012 06:00;T29;4.5995;25;intensive
16/02/2012 07:00;T29;4.55725;25;intensive
16/02/2012 08:00;T29;4.6195;25;intensive
16/02/2012 09:00;T29;5.251;25;intensive
16/02/2012 10:00;T29;5.76025;25;intensive
16/02/2012 11:00;T29;5.87125;25;intensive
16/02/2012 12:00;T29;6.0175;25;intensive
16/02/2012 13:00;T29;6.26925;25;intensive
16/02/2012 14:00;T29;6.86025;25;intensive
16/02/2012 15:00;T29;7.562;25;intensive
16/02/2012 16:00;T29;6.88725;25;intensive
16/02/2012 17:00;T29;5.86175;25;intensive
16/02/2012 18:00;T29;5.0355;25;intensive
16/02/2012 19:00;T29;4.582;25;intensive
16/02/2012 20:00;T29;4.24925;25;intensive
16/02/2012 21:00;T29;3.68625;25;intensive
16/02/2012 22:00;T29;3.436;25;intensive
16/02/2012 23:00;T29;3.58775;25;intensive
17/02/2012 00:00;T29;3.4425;25;intensive
17/02/2012 01:00;T29;3.6605;25;intensive
17/02/2012 02:00;T29;3.57575;25;intensive
17/02/2012 03:00;T29;3.03225;25;intensive
17/02/2012 04:00;T29;2.12825;25;intensive
17/02/2012 05:00;T29;2.434;25;intensive
17/02/2012 06:00;T29;1.5505;25;intensive
17/02/2012 07:00;T29;2.8795;25;intensive
17/02/2012 08:00;T29;4.01125;25;intensive
17/02/2012 09:00;T29;4.89725;25;intensive
17/02/2012 10:00;T29;5.80525;25;intensive
17/02/2012 11:00;T29;7.47625;25;intensive
17/02/2012 12:00;T29;8.07425;25;intensive
17/02/2012 13:00;T29;8.345;25;intensive
17/02/2012 14:00;T29;8.3375;25;intensive
17/02/2012 15:00;T29;7.75725;25;intensive
17/02/2012 16:00;T29;7.17625;25;intensive
17/02/2012 17:00;T29;6.90075;25;intensive
17/02/2012 18:00;T29;6.84825;25;intensive
17/02/2012 19:00;T29;6.8805;25;intensive
17/02/2012 20:00;T29;6.90225;25;intensive
17/02/2012 21:00;T29;6.9355;25;intensive
17/02/2012 22:00;T29;6.9345;25;intensive
17/02/2012 23:00;T29;6.99025;25;intensive
18/02/2012 00:00;T29;7.0965;25;intensive
18/02/2012 01:00;T29;7.14475;25;intensive
18/02/2012 02:00;T29;7.2075;25;intensive
18/02/2012 03:00;T29;7.16875;25;intensive
18/02/2012 04:00;T29;7.05475;25;intensive
18/02/2012 05:00;T29;7.09125;25;intensive
18/02/2012 06:00;T29;7.02175;25;intensive
18/02/2012 07:00;T29;7.111;25;intensive
18/02/2012 08:00;T29;7.41975;25;intensive
18/02/2012 09:00;T29;8.20325;25;intensive
18/02/2012 10:00;T29;9.7375;25;intensive
18/02/2012 11:00;T29;10.6375;25;intensive
18/02/2012 12:00;T29;9.76;25;intensive
18/02/2012 13:00;T29;9.16;25;intensive
18/02/2012 14:00;T29;9.7;25;intensive
18/02/2012 15:00;T29;9.1075;25;intensive
18/02/2012 16:00;T29;8.9375;25;intensive
18/02/2012 17:00;T29;8.2875;25;intensive
18/02/2012 18:00;T29;7.92175;25;intensive
18/02/2012 19:00;T29;7.797;25;intensive
18/02/2012 20:00;T29;7.68825;25;intensive
18/02/2012 21:00;T29;7.58875;25;intensive
18/02/2012 22:00;T29;7.26225;25;intensive
18/02/2012 23:00;T29;5.709;25;intensive
19/02/2012 00:00;T29;4.57775;25;intensive
19/02/2012 01:00;T29;3.89825;25;intensive
19/02/2012 02:00;T29;2.8465;25;intensive
19/02/2012 03:00;T29;2.30075;25;intensive
19/02/2012 04:00;T29;1.651;25;intensive
19/02/2012 05:00;T29;1.293;25;intensive
19/02/2012 06:00;T29;0.802;25;intensive
19/02/2012 07:00;T29;0.832;25;intensive
19/02/2012 08:00;T29;1.9075;25;intensive
19/02/2012 09:00;T29;3.73075;25;intensive
19/02/2012 10:00;T29;5.52425;25;intensive
19/02/2012 11:00;T29;6.589;25;intensive
19/02/2012 12:00;T29;7.2605;25;intensive
19/02/2012 13:00;T29;7.24425;25;intensive
19/02/2012 14:00;T29;7.05125;25;intensive
19/02/2012 15:00;T29;6.48175;25;intensive
19/02/2012 16:00;T29;6.21;25;intensive
19/02/2012 17:00;T29;4.42425;25;intensive
19/02/2012 18:00;T29;2.93225;25;intensive
